movieId,title,genres,year
8495,Animal Factory (2000),Crime|Drama,2000
8496,"Panic in Needle Park, The (1971)",Drama|Romance,1971
8499,Pretty Baby (1978),Drama,1978
8501,"Hitcher, The (1986)",Action|Thriller,1986
8502,Show Boat (1951),Drama|Musical|Romance,1951
8503,Ivanhoe (1952),Adventure|Drama|Romance,1952
8504,Box of Moon Light (1996),Comedy|Drama,1996
8505,"Eel, The (Unagi) (1997)",Drama|Romance,1997
8506,Fear X (2003),Mystery|Thriller,2003
8507,Freaks (1932),Crime|Drama|Horror,1932
8511,"Immigrant, The (1917)",Comedy,1917
8512,Silent Movie (1976),Comedy,1976
8516,"Matter of Life and Death, A (Stairway to Heaven) (1946)",Drama|Fantasy|Romance,1946
8520,Deep Cover (1992),Action|Crime|Thriller,1992
8521,Dr. Jekyll and Mr. Hyde (1931),Drama|Horror,1931
8522,My Little Chickadee (1940),Comedy|Western,1940
8524,"High and the Mighty, The (1954)",Drama,1954
8525,"Ugly Dachshund, The (1966)",Children|Comedy,1966
8526,Around the World in 80 Days (2004),Adventure|Children|Comedy,2004
8527,I'll Sleep When I'm Dead (2003),Crime|Drama,2003
8528,Dodgeball: A True Underdog Story (2004),Comedy,2004
8529,"Terminal, The (2004)",Comedy|Drama|Romance,2004
8530,Dear Frankie (2004),Drama|Romance,2004
8531,White Chicks (2004),Action|Comedy|Crime,2004
8532,"Door in the Floor, The (2004)",Drama,2004
8533,"Notebook, The (2004)",Drama|Romance,2004
8534,Two Brothers (Deux frères) (2004),Adventure|Children|Drama,2004
8535,De-Lovely (2004),Drama|Musical,2004
8537,Kaena: The Prophecy (Kaena: La prophétie) (2003),Action|Adventure|Animation|Children|Sci-Fi,2003
8540,Back to Bataan (1945),Drama|War,1945
8542,"Day at the Races, A (1937)",Comedy|Musical,1937
8543,"Flying Leathernecks, The (1951)",Action|Drama|War,1951
8571,Bob & Carol & Ted & Alice (1969),Comedy|Drama,1969
8572,"Littlest Rebel, The (1935)",Children|Drama,1935
8573,Reconstruction (2003),Drama|Romance,2003
8574,"Claymation Christmas Celebration, A (1987)",Animation|Children|Comedy|Musical,1987
8575,"Happenstance (Battement d'ailes du papillon, Le) (2001)",Comedy|Drama,2001
8576,Kopps (2003),Action|Comedy,2003
8577,Comandante (2003),Documentary,2003
8578,Undead (2003),Action|Comedy|Horror|Sci-Fi,2003
8580,Into the Woods (1991),Adventure|Comedy|Fantasy|Musical,1991
8581,Pirates of Silicon Valley (1999),Documentary|Drama,1999
8582,Manufacturing Consent: Noam Chomsky and the Media (1992),Documentary|War,1992
8583,"Clock, The (1945)",Adventure|Drama|Romance,1945
8584,Leave Her to Heaven (1945),Drama|Film-Noir,1945
8585,Rapa Nui (1994),Action|Adventure|Drama|Romance,1994
8587,Mayor of the Sunset Strip (2003),Documentary,2003
8589,Winter War (Talvisota) (1989),Drama|War,1989
8591,"Philadelphia Experiment, The (1984)",Adventure|Drama|Sci-Fi,1984
8593,Juice (1992),Action|Crime|Drama|Thriller,1992
8595,"Flim-Flam Man, The (1967)",Action|Adventure|Comedy,1967
8596,Revenge of the Pink Panther (1978),Comedy|Crime,1978
8598,I Am Dina (2002),Crime|Drama|Mystery|Romance,2002
8600,Angels with Dirty Faces (1938),Crime|Drama|Film-Noir|Thriller,1938
8601,Zero de conduite (Zero for Conduct) (Zéro de conduite: Jeunes diables au collège) (1933),Comedy|Drama,1933
8602,Shadows (1959),Drama,1959
8604,Taxi (1998),Action|Comedy,1998
8605,Taxi 3 (2003),Action|Comedy,2003
8607,Tokyo Godfathers (2003),Adventure|Animation|Drama,2003
8608,"Butcher, The (Boucher, Le) (1970)",Drama|Thriller,1970
8609,Our Hospitality (1923),Comedy,1923
8610,All of Me (1984),Comedy|Fantasy,1984
8611,"Farmer's Daughter, The (1947)",Comedy,1947
8612,Lassie Come Home (1943),Adventure|Children|Drama,1943
8614,Overboard (1987),Comedy|Romance,1987
8615,"Mask of Fu Manchu, The (1932)",Adventure|Horror|Sci-Fi,1932
8616,By the Light of the Silvery Moon (1953),Children|Musical|Romance,1953
8617,Butterfield 8 (1960),Drama,1960
8618,Johnny Guitar (1954),Drama|Western,1954
8620,"Exterminating Angel, The (Ángel exterminador, El) (1962)",Comedy|Drama|Fantasy|Mystery,1962
8622,Fahrenheit 9/11 (2004),Documentary,2004
8623,Roxanne (1987),Comedy|Romance,1987
8626,Dr. Terror's House of Horrors (1965),Horror|Sci-Fi,1965
8629,"Book of Life, The (1998)",Comedy|Fantasy,1998
8631,Hard Times (1975),Action|Drama,1975
8633,"Last Starfighter, The (1984)",Action|Adventure|Comedy|Sci-Fi,1984
8634,Tank (1984),Action|Comedy|Drama,1984
8636,Spider-Man 2 (2004),Action|Adventure|Sci-Fi|IMAX,2004
8638,Before Sunset (2004),Drama|Romance,2004
8639,"Clearing, The (2004)",Drama|Thriller,2004
8640,King Arthur (2004),Action|Adventure|Drama|War,2004
8641,Anchorman: The Legend of Ron Burgundy (2004),Comedy,2004
8642,Sleepover (2004),Comedy,2004
8643,"Cinderella Story, A (2004)",Comedy|Romance,2004
8644,"I, Robot (2004)",Action|Adventure|Sci-Fi|Thriller,2004
8645,"Maria Full of Grace (Maria, Llena eres de gracia) (2004)",Crime|Drama,2004
8649,Gray Lady Down (1978),Drama|Thriller,1978
8650,Long Day's Journey Into Night (1962),Drama,1962
8651,Man of La Mancha (1972),Adventure|Comedy|Musical,1972
8655,Rustlers' Rhapsody (1985),Comedy|Western,1985
8656,"Short Film About Killing, A (Krótki film o zabijaniu) (1988)",Crime|Drama,1988
8657,"Tin Star, The (1957)",Western,1957
8658,Zandalee (1991),Drama|Thriller,1991
8661,How the West Was Won (1962),Adventure|Drama|Western,1962
8662,Joan of Arc (1948),Action|Drama|War,1948
8663,Live Forever (2003),Comedy|Documentary,2003
8665,"Bourne Supremacy, The (2004)",Action|Crime|Thriller,2004
8666,Catwoman (2004),Action|Crime|Fantasy,2004
8667,A Home at the End of the World (2004),Drama|Romance,2004
8669,Stay Hungry (1976),Comedy|Drama,1976
8670,"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse) (1933)",Crime|Horror|Mystery|Thriller,1933
8674,Disco Pigs (2001),Drama,2001
8675,"Enemy Below, The (1957)",Action|Drama|War,1957
8676,Fist of the North Star (1995),Action|Thriller,1995
8678,Guns of the Magnificent Seven (1969),Action|Adventure|Drama|Western,1969
8680,In a Glass Cage (Tras el cristal) (1986),Drama|Horror,1986
8681,Lancelot of the Lake (Lancelot du Lac) (1974),Drama|War,1974
8684,"Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut) (1956)",Adventure|Drama,1956
8689,"Shock to the System, A (1990)",Comedy|Crime|Thriller,1990
8690,Slaughterhouse-Five (1972),Comedy|Drama|Sci-Fi|War,1972
8695,"Bachelor and the Bobby-Soxer, The (1947)",Comedy,1947
8698,"Comfort of Strangers, The (1990)",Drama,1990
8700,Destination Tokyo (1943),Adventure|War,1943
8701,Dr. Jekyll and Ms. Hyde (1995),Comedy|Horror,1995
8709,How I Got Into College (1989),Comedy|Romance,1989
8710,Map of the Human Heart (1993),Drama|Romance,1993
8711,Mr. Blandings Builds His Dream House (1948),Comedy,1948
8712,My Favorite Wife (1940),Comedy|Romance,1940
8713,"New Adventures of Pippi Longstocking, The (1988)",Adventure|Children|Fantasy|Musical,1988
8718,"Snake Pit, The (1948)",Drama,1948
8720,"Super, The (1991)",Comedy,1991
8722,Two of a Kind (1983),Comedy|Fantasy|Romance,1983
8724,"Leopard, The (Gattopardo, Il) (1963)",Drama|War,1963
8725,"Goodbye, Columbus (1969)",Comedy|Drama|Romance,1969
8726,"President's Analyst, The (1967)",Comedy|Thriller,1967
8727,"Day of the Locust, The (1975)",Drama,1975
8730,To End All Wars (2001),Action|Drama|War,2001
8731,Moulin Rouge (1952),Drama,1952
8732,"Belly of an Architect, The (1987)",Drama,1987
8733,"Nest, The (Nid de Guêpes) (2002)",Action|Crime|Thriller,2002
8738,"Woman Is a Woman, A (femme est une femme, Une) (1961)",Comedy|Drama|Musical|Romance,1961
8739,Mamma Roma (1962),Drama,1962
8740,"Lower Depths, The (Donzoko) (1957)",Comedy|Drama,1957
8746,King of the Ants (2003),Crime|Horror,2003
8748,"Yesterday, Today and Tomorrow (Ieri, oggi, domani) (1963)",Comedy,1963
8749,"Beautiful Troublemaker, The (La belle noiseuse) (1991)",Drama,1991
8751,Gun Crazy (a.k.a. Deadly Is the Female) (1949),Crime|Drama|Film-Noir,1949
8752,"Set-Up, The (1949)",Drama|Film-Noir|Romance,1949
8753,Unprecedented: The 2000 Presidential Election (2002),Documentary,2002
8754,"Prime of Miss Jean Brodie, The (1969)",Drama,1969
8755,My Voyage to Italy (Il mio viaggio in Italia) (1999),Documentary,1999
8761,"Three Lives of Thomasina, The (1964)",Children|Drama,1964
8765,This Gun for Hire (1942),Crime|Film-Noir|Thriller,1942
8767,"Big Clock, The (1948)",Crime|Film-Noir|Thriller,1948
8768,Criss Cross (1949),Crime|Drama|Film-Noir,1949
8772,"Spy Who Came in from the Cold, The (1965)",Drama|Thriller,1965
8773,Sherlock Holmes and the Secret Weapon (1942),Crime|Mystery|Thriller,1942
8774,Sherlock Holmes: The Woman in Green (1945),Mystery,1945
8778,Sherlock Holmes: Dressed to Kill (1946),Crime|Mystery,1946
8779,Bon Voyage (2003),Comedy|Drama,2003
8780,"Assassination Bureau, The (1969)",Action|Adventure|Comedy|Crime|Sci-Fi,1969
8781,"Manchurian Candidate, The (2004)",Thriller,2004
8782,Thunderbirds (2004),Action|Adventure|Fantasy|Sci-Fi,2004
8783,"Village, The (2004)",Drama|Mystery|Thriller,2004
8784,Garden State (2004),Comedy|Drama|Romance,2004
8785,Early Summer (Bakushû) (1951),Drama,1951
8786,Port of Shadows (Quai des brumes) (1938),Drama,1938
8787,Thunderbirds Are GO (1966),Action|Sci-Fi,1966
8793,PTU (2003),Crime|Drama,2003
8795,Musa the Warrior (Musa) (2001),Action|Adventure|Drama|War,2001
8796,"Funny Thing Happened on the Way to the Forum, A (1966)",Comedy|Musical,1966
8797,Salesman (1969),Documentary,1969
8798,Collateral (2004),Action|Crime|Drama|Thriller,2004
8799,Little Black Book (2004),Comedy|Romance,2004
8800,Code 46 (2003),Romance|Sci-Fi,2003
8801,In the Soup (1992),Comedy|Drama,1992
8805,Attack the Gas Station! (Juyuso seubgyuksageun) (1999),Comedy|Crime,1999
8807,Harold and Kumar Go to White Castle (2004),Adventure|Comedy,2004
8808,"Princess Diaries 2: Royal Engagement, The (2004)",Comedy|Romance,2004
8809,Danny Deckchair (2003),Comedy|Romance,2003
8810,AVP: Alien vs. Predator (2004),Action|Horror|Sci-Fi|Thriller,2004
8811,Yu-Gi-Oh! (2004),Action|Adventure|Animation|Fantasy,2004
8813,We Don't Live Here Anymore (2004),Drama,2004
8814,Without a Paddle (2004),Comedy,2004
8815,Exorcist: The Beginning (2004),Horror|Thriller,2004
8823,"Sting II, The (1983)",Comedy|Crime,1983
8826,Human Resources (Ressources humaines) (1999),Drama,1999
8827,"Bill Cosby, Himself (1983)",Comedy|Documentary,1983
8828,Dead Ringer (1964),Drama|Thriller,1964
8830,Anacondas: The Hunt for the Blood Orchid (2004),Adventure|Drama|Horror|Sci-Fi|Thriller,2004
8831,Suspect Zero (2004),Crime|Thriller,2004
8832,Warriors of Heaven and Earth (Tian di ying xiong) (2003),Action|Adventure|Drama,2003
8833,Vanity Fair (2004),Drama|Romance,2004
8835,Paparazzi (2004),Drama|Thriller,2004
8836,Wicker Park (2004),Drama|Romance|Thriller,2004
8838,Alice Doesn't Live Here Anymore (1974),Drama|Romance,1974
8839,"Mangler, The (1995)",Horror,1995
8840,Who's That Knocking at My Door? (1967),Drama,1967
8841,Seeing Other People (2004),Comedy,2004
8844,Camera Buff (Amator) (1979),Drama,1979
8846,Highwaymen (2003),Action|Crime|Thriller,2003
8847,Graffiti Bridge (1990),Drama|Musical,1990
8848,"Vitelloni, I (a.k.a. The Young and the Passionate) (1953)",Drama,1953
8849,Under the Cherry Moon (1986),Comedy|Drama|Musical|Romance,1986
8850,Flipper (1963),Adventure|Children|Drama,1963
8851,Smile (1975),Comedy,1975
8852,Lord Jim (1965),Adventure|Drama,1965
8854,Night of the Demons (1988),Horror,1988
8855,Witchboard (1986),Horror|Mystery|Thriller,1986
8859,SuperBabies: Baby Geniuses 2 (2004),Comedy,2004
8860,Cellular (2004),Action|Crime|Drama|Mystery|Thriller,2004
8861,Resident Evil: Apocalypse (2004),Action|Horror|Sci-Fi|Thriller,2004
8862,Criminal (2004),Comedy|Drama,2004
8864,Mr. 3000 (2004),Comedy|Drama,2004
8865,Sky Captain and the World of Tomorrow (2004),Action|Adventure|Sci-Fi,2004
8866,Wimbledon (2004),Comedy|Romance,2004
8867,Anatomy of Hell (Anatomie de l'enfer) (2004),Drama,2004
8868,Head in the Clouds (2004),Drama|Romance|War,2004
8869,First Daughter (2004),Comedy|Romance,2004
8870,"Forgotten, The (2004)",Drama|Mystery|Sci-Fi|Thriller,2004
8871,"Last Shot, The (2004)",Comedy,2004
8872,"Dirty Shame, A (2004)",Comedy,2004
8873,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",Adventure|Drama,2004
8874,Shaun of the Dead (2004),Comedy|Horror,2004
8875,"Come Back, Little Sheba (1952)",Drama,1952
8879,Murder on the Orient Express (1974),Crime|Mystery|Thriller,1974
8880,Mask (1985),Drama,1985
8882,"Boston Strangler, The (1968)",Crime|Drama|Mystery|Thriller,1968
8884,"Man with One Red Shoe, The (1985)",Comedy|Thriller,1985
8885,"Sentinel, The (1977)",Drama|Horror|Mystery|Thriller,1977
8886,SSSSSSS (1973),Horror|Sci-Fi,1973
8892,Basket Case 3: The Progeny (1992),Comedy|Horror,1992
8893,Basket Case 2 (1990),Comedy|Horror,1990
8894,Orca: The Killer Whale (1977),Action|Drama|Horror|Thriller,1977
8898,"Robinson Crusoe (Adventures of Robinson Crusoe, The) (1954)",Adventure|Drama,1954
8899,Hardcore (1979),Drama,1979
8900,Watermelon Man (1970),Comedy|Drama,1970
8903,"Terror, The (1963)",Horror|Mystery,1963
8905,1492: Conquest of Paradise (1992),Adventure|Drama,1992
8906,Cannibal Holocaust (1980),Horror,1980
8907,Shark Tale (2004),Animation|Children|Comedy,2004
8908,Ladder 49 (2004),Action|Drama|Thriller,2004
8910,I Heart Huckabees (2004),Comedy,2004
8911,Raise Your Voice (2004),Romance,2004
8912,Taxi (2004),Action|Comedy,2004
8913,Around the Bend (2004),Drama,2004
8914,Primer (2004),Drama|Sci-Fi,2004
8915,Stage Beauty (2004),Drama,2004
8916,Shall We Dance? (2004),Comedy|Romance,2004
8917,Team America: World Police (2004),Action|Adventure|Animation|Comedy,2004
8918,Eulogy (2004),Comedy|Crime|Drama,2004
8919,P.S. (2004),Comedy|Drama|Fantasy|Romance,2004
8920,"Country Girl, The (1954)",Drama,1954
8921,"Rose Tattoo, The (1955)",Drama|Romance,1955
8922,Epidemic (1988),Drama|Horror|Thriller,1988
8923,Tess (1979),Drama|Romance,1979
8924,I Wanna Hold Your Hand (1978),Comedy,1978
8927,Cannonball (1976),Action|Comedy|Drama,1976
8928,"Fearless Vampire Killers, The (1967)",Comedy|Horror,1967
8929,Black Beauty (1971),Children|Drama,1971
8930,"Five Obstructions, The (Fem benspænd, De) (2003)",Documentary,2003
8931,Born Rich (2003),Documentary,2003
8932,It's Alive (1974),Horror,1974
8933,"Decline of the American Empire, The (Déclin de l'empire américain, Le) (1986)",Comedy|Drama,1986
8934,Bebe's Kids (1992),Animation|Children|Comedy,1992
8935,All I Want for Christmas (1991),Children|Comedy|Romance,1991
8937,Friday Night Lights (2004),Action|Drama,2004
8938,Tarnation (2003),Documentary,2003
8939,"Final Cut, The (2004)",Sci-Fi|Thriller,2004
8941,Riding the Bullet (2004),Horror|Thriller,2004
8943,Being Julia (2004),Comedy|Drama,2004
8946,Surviving Christmas (2004),Comedy,2004
8947,"Grudge, The (2004)",Horror|Mystery|Thriller,2004
8948,Alfie (2004),Comedy|Drama|Romance,2004
8949,Sideways (2004),Comedy|Drama|Romance,2004
8950,The Machinist (2004),Drama|Mystery|Thriller,2004
8951,Vera Drake (2004),Drama,2004
8955,Undertow (2004),Crime|Drama|Thriller,2004
8956,Enduring Love (2004),Drama,2004
8957,Saw (2004),Horror|Mystery|Thriller,2004
8958,Ray (2004),Drama,2004
8959,Birth (2004),Drama|Mystery,2004
8961,"Incredibles, The (2004)",Action|Adventure|Animation|Children|Comedy,2004
8963,It's All About Love (2003),Drama|Romance|Sci-Fi|Thriller,2003
8965,"Polar Express, The (2004)",Adventure|Animation|Children|Fantasy|IMAX,2004
8966,Kinsey (2004),Drama,2004
8967,Seed of Chucky (Child's Play 5) (2004),Comedy|Horror,2004
8968,After the Sunset (2004),Action|Adventure|Comedy|Crime|Thriller,2004
8969,Bridget Jones: The Edge of Reason (2004),Comedy|Drama|Romance,2004
8970,Finding Neverland (2004),Drama,2004
8971,Veer Zaara (2004),Drama|Musical|Romance,2004
8972,National Treasure (2004),Action|Adventure|Drama|Mystery|Thriller,2004
8973,Bad Education (La mala educación) (2004),Drama|Thriller,2004
8974,"SpongeBob SquarePants Movie, The (2004)",Adventure|Animation|Children|Comedy,2004
8977,Alexander (2004),Action|Adventure|Drama|War,2004
8978,Christmas with the Kranks (2004),Children|Comedy,2004
8979,Guerrilla: The Taking of Patty Hearst (2004),Documentary,2004
8980,Our Music (Notre musique) (2004),Drama,2004
8981,Closer (2004),Drama|Romance,2004
8982,I Am David (2003),Drama,2003
8983,House of Flying Daggers (Shi mian mai fu) (2004),Action|Drama|Romance,2004
8984,Ocean's Twelve (2004),Action|Comedy|Crime|Thriller,2004
8985,Blade: Trinity (2004),Action|Fantasy|Horror|Thriller,2004
8986,"Bellboy, The (1960)",Comedy,1960
8987,Bush's Brain (2004),Documentary,2004
8988,Cinderfella (1960),Comedy,1960
8989,Damn Yankees! (1958),Comedy|Musical,1958
8991,"Disorderly Orderly, The (1964)",Comedy|Romance,1964
8994,"Ladies Man, The (1961)",Comedy,1961
8998,That's Entertainment (1974),Documentary,1974
8999,"That's Entertainment, Part II (1976)",Documentary,1976
9000,That's Entertainment! III (1994),Documentary,1994
9001,"Wackiest Ship in the Army, The (1960)",Comedy|War,1960
9002,Alexander the Great (1956),Drama,1956
9004,D.A.R.Y.L. (1985),Adventure|Children|Sci-Fi,1985
9005,Fire in the Sky (1993),Drama|Mystery|Sci-Fi,1993
9008,"Invisible Man Returns, The (1940)",Horror|Sci-Fi,1940
9010,Love Me If You Dare (Jeux d'enfants) (2003),Drama|Romance,2003
9011,Portrait of Jennie (1948),Drama|Fantasy|Mystery|Romance,1948
9013,Secret Honor (1984),Drama,1984
9018,Control Room (2004),Documentary|War,2004
25737,"Golem, The (Golem, wie er in die Welt kam, Der) (1920)",Fantasy|Horror,1920
25738,"Last of the Mohicans, The (1920)",Adventure|Drama,1920
25741,"Phantom Carriage, The (Körkarlen) (1921)",Drama,1921
25744,Haxan: Witchcraft Through the Ages (a.k.a. The Witches) (1922),Documentary|Horror,1922
25746,"Hunchback of Notre Dame, The (1923)",Drama|Horror,1923
25750,Sherlock Jr. (1924),Comedy|Fantasy|Romance,1924
25752,"Freshman, The (1925)",Comedy,1925
25753,Greed (1924),Drama,1924
25755,"Phantom of the Opera, The (1925)",Drama|Horror,1925
25757,"Jazz Singer, The (1927)",Drama|Musical|Romance,1927
25759,October (1928),Drama|War,1928
25762,"Unknown, The (a.k.a. Alonzo the Armless) (1927)",Drama|Horror|Romance,1927
25763,"Pandora's Box (Büchse der Pandora, Die) (1929)",Drama,1929
25764,"Cameraman, The (1928)",Comedy|Drama|Romance,1928
25766,"Crowd, The (1928)",Drama,1928
25767,"Man Who Laughs, The (1928)",Drama|Romance,1928
25769,"Steamboat Bill, Jr. (1928)",Comedy|Romance,1928
25771,"Andalusian Dog, An (Chien andalou, Un) (1929)",Fantasy,1929
25773,Little Caesar (1931),Crime|Drama,1931
25774,"Golden Age, The (Âge d'Or, L') (1930)",Comedy|Drama|Romance,1930
25777,Monkey Business (1931),Comedy,1931
25782,Boudu Saved From Drowning (Boudu sauvé des eaux) (1932),Comedy,1932
25786,"Old Dark House, The (1932)",Drama|Horror|Thriller,1932
25788,Scarface (1932),Crime|Drama,1932
25789,Shanghai Express (1932),Adventure|Drama|Romance,1932
25792,"I Was Born, But... (a.k.a. Children of Tokyo) (Otona no miru ehon - Umarete wa mita keredo) (1932)",Comedy|Drama,1932
25793,Vampyr (1932),Fantasy|Horror,1932
25795,Dinner at Eight (1933),Comedy|Drama|Romance,1933
25797,Gold Diggers of 1933 (1933),Musical,1933
25798,Island of Lost Souls (1932),Adventure|Horror|Romance|Sci-Fi,1932
25801,She Done Him Wrong (1933),Comedy|Romance,1933
25802,"Son of Kong, The (1933)",Adventure|Comedy|Fantasy,1933
25805,"Atalante, L' (1934)",Comedy|Drama|Romance,1934
25807,"Black Cat, The (1934)",Adventure|Crime|Horror|Thriller,1934
25818,"Informer, The (1935)",Crime|Drama,1935
25825,Fury (1936),Drama|Film-Noir,1936
25826,Libeled Lady (1936),Comedy|Romance,1936
25827,Mr. Deeds Goes to Town (1936),Comedy|Romance,1936
25828,"Petrified Forest, The (1936)",Crime|Drama|Romance,1936
25833,Camille (1936),Drama|Romance,1936
25834,Captains Courageous (1937),Adventure|Drama,1937
25835,Dead End (1937),Crime|Drama|Film-Noir,1937
25839,Nothing Sacred (1937),Comedy|Drama|Romance,1937
25840,"Prisoner of Zenda, The (1937)",Action|Adventure|Romance,1937
25841,Stage Door (1937),Drama,1937
25842,Topper (1937),Comedy|Fantasy|Romance,1937
25850,Holiday (1938),Comedy|Drama|Romance,1938
25852,Gaslight (1940),Mystery|Thriller,1940
25855,"Roaring Twenties, The (1939)",Crime|Drama|Thriller,1939
25856,Wuthering Heights (1939),Drama|Romance,1939
25865,"Letter, The (1940)",Drama|Film-Noir,1940
25866,"Sea Hawk, The (1940)",Action|Adventure|Romance,1940
25868,Ball of Fire (1941),Comedy|Romance,1941
25870,Here Comes Mr. Jordan (1941),Comedy|Fantasy|Romance,1941
25886,Random Harvest (1942),Drama|Romance,1942
25891,Heaven Can Wait (1943),Comedy|Fantasy|Romance,1943
25893,"Memphis Belle: A Story of a Flying Fortress, The (1944)",Documentary|War,1944
25898,Day of Wrath (Vredens dag) (1943),Drama,1943
25899,Cover Girl (1944),Comedy|Musical,1944
25900,"Curse of the Cat People, The (1944)",Drama,1944
25901,"Henry V (Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France, The) (1944)",Drama|War,1944
25904,Ministry of Fear (1944),Drama|Film-Noir|Thriller,1944
25905,"Miracle of Morgan's Creek, The (1944)",Comedy|Romance,1944
25906,Mr. Skeffington (1944),Drama|Romance,1944
25911,"Woman in the Window, The (1944)",Crime|Film-Noir|Thriller,1944
25914,"Ivan the Terrible, Part One (Ivan Groznyy I) (1944)",Drama,1944
25916,They Were Expendable (1945),Drama|War,1945
25918,"Tree Grows in Brooklyn, A (1945)",Drama,1945
25920,"Blue Dahlia, The (1946)",Crime|Drama|Film-Noir|Mystery|Thriller,1946
25923,Great Expectations (1946),Drama,1946
25927,"Stranger, The (1946)",Drama|Film-Noir|Thriller,1946
25929,Nightmare Alley (1947),Drama|Film-Noir,1947
25930,Odd Man Out (1947),Crime|Drama|Film-Noir|Thriller,1947
25934,3 Godfathers (1948),Drama|Western,1948
25937,Easter Parade (1948),Musical|Romance,1948
25938,Fort Apache (1948),Western,1948
25940,"Lady from Shanghai, The (1947)",Drama|Film-Noir|Mystery,1947
25941,Letter from an Unknown Woman (1948),Drama|Romance,1948
25943,"Naked City, The (1948)",Crime|Drama|Film-Noir|Mystery,1948
25945,They Live by Night (1949),Crime|Film-Noir|Romance,1949
25946,"Three Musketeers, The (1948)",Action|Adventure|Drama|Romance,1948
25947,Unfaithfully Yours (1948),Comedy,1948
25952,"Letter to Three Wives, A (1949)",Comedy|Drama,1949
25954,Orpheus (Orphée) (1950),Drama|Fantasy|Romance,1950
25959,Annie Get Your Gun (1950),Comedy|Musical|Romance|Western,1950
25961,"Gunfighter, The (1950)",Action|Western,1950
25962,King Solomon's Mines (1950),Action|Adventure|Romance,1950
25963,"Young and the Damned, The (Olvidados, Los) (1950)",Crime|Drama,1950
25971,Carrie (1952),Drama|Romance,1952
25975,"Life of Oharu, The (Saikaku ichidai onna) (1952)",Drama,1952
25977,Abbott and Costello Meet Dr. Jekyll and Mr. Hyde (1953),Comedy|Horror|Sci-Fi,1953
25993,Magnificent Obsession (1954),Drama|Romance,1954
25995,Samurai I: Musashi Miyamoto (Miyamoto Musashi) (1954),Action|Adventure|Drama,1954
25996,"Star Is Born, A (1954)",Drama|Musical,1954
25999,The Wild One (1953),Drama,1953
26002,Confidential Report (1955),Crime|Drama|Mystery|Thriller,1955
26003,Night and Fog (Nuit et brouillard) (1955),Crime|Documentary|War,1955
26005,Samurai II: Duel at Ichijoji Temple (Zoku Miyamoto Musashi: Ichijôji no kettô) (1955),Action|Adventure|Drama,1955
26007,"Unknown Soldier, The (Tuntematon sotilas) (1955)",Drama|War,1955
26009,"Burmese Harp, The (Biruma no tategoto) (1956)",Drama|War,1956
26010,Carousel (1956),Musical|Romance,1956
26012,Samurai III: Duel on Ganryu Island (a.k.a. Bushido) (Miyamoto Musashi kanketsuhen: kettô Ganryûjima) (1956),Action|Adventure|Drama,1956
26021,Jailhouse Rock (1957),Crime|Drama|Musical|Romance,1957
26025,"Spirit of St. Louis, The (1957)",Adventure|Drama,1957
26038,Teacher's Pet (1958),Comedy|Romance,1958
26043,"Vikings, The (1958)",Action|Adventure,1958
26048,"Human Condition II, The (Ningen no joken II) (1959)",Drama|War,1959
26049,Fires on the Plain (Nobi) (1959),Drama|War,1959
26051,"Nun's Story, The (1959)",Drama,1959
26052,Pickpocket (1959),Crime|Drama,1959
26055,Floating Weeds (Ukigusa) (1959),Drama,1959
26064,"Bad Sleep Well, The (Warui yatsu hodo yoku nemuru) (1960)",Drama|Thriller,1960
26073,"Human Condition III, The (Ningen no joken III) (1961)",Drama|War,1961
26078,Advise and Consent (1962),Drama,1962
26082,Harakiri (Seppuku) (1962),Drama,1962
26083,"Loneliness of the Long Distance Runner, The (1962)",Drama,1962
26084,"Music Man, The (1962)",Children|Comedy|Musical|Romance,1962
26085,Mutiny on the Bounty (1962),Adventure|Drama|Romance,1962
26090,"Easy Life, The (Il Sorpasso) (1962)",Comedy|Drama,1962
26094,"Eclisse, L' (Eclipse) (1962)",Drama,1962
26101,McLintock! (1963),Comedy|Western,1963
26109,Crooks in Clover (a.k.a. Monsieur Gangster) (Les tontons flingueurs) (1963),Action|Comedy|Crime,1963
26111,Becket (1964),Drama,1964
26113,"Best Man, The (1964)",Comedy|Drama,1964
26116,"Hush... Hush, Sweet Charlotte (1964)",Horror|Thriller,1964
26117,"Killers, The (1964)",Action|Crime|Drama|Film-Noir|Thriller,1964
26119,"Naked Kiss, The (1964)",Drama,1964
26122,Onibaba (1964),Drama|Horror|War,1964
26123,Robin and the 7 Hoods (1964),Comedy|Crime|Musical,1964
26124,Robinson Crusoe on Mars (1964),Sci-Fi,1964
26125,"Spider Baby or, The Maddest Story Ever Told (Spider Baby) (1968)",Comedy|Horror,1968
26128,What a Way to Go! (1964),Comedy|Musical|Romance,1964
26131,"Battle of Algiers, The (La battaglia di Algeri) (1966)",Drama|War,1966
26133,"Charlie Brown Christmas, A (1965)",Animation|Children|Comedy,1965
26134,Dracula: Prince of Darkness (1966),Horror|Mystery,1966
26138,"Hill, The (1965)",Drama|War,1965
26139,In Harm's Way (1965),Drama|War,1965
26147,"Thousand Clowns, A (1965)",Comedy|Drama|Romance,1965
